layer,proposal_key,caf_no,sw_no,state,district,category,status,status_field,date,date_field,dos,granted_date,project_area,sensitivity_type,sensitivity_name,relation
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,ESZ (gazette notified),Ratapani & Singhori WLS Sanctuary,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Sanctuary,Singhori,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Singhori,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Sanctuary,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Tiger Corridor,(unnamed),partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/MP/WATER/482930/2024,CAF/175221/2024,SW/189932/2024,MADHYA PRADESH,RAISEN,Drinking Water,GRANTED,proposal_status_1,16-JUL-2024,dos,16-JUL-2024,,33.7877,Wildlife Corridor,Ratapani,partial
fc_proposals,FP/UK/WATER/453203/2023,CAF/148248/2023,SW/152373/2023,UTTARAKHAND,DEHRADUN,Drinking Water,GRANTED,proposal_status_1,24-NOV-2023,dos,24-NOV-2023,,0.04,Eco-Sensitive Area,Doon Valley,within
fc_proposals,FP/MH/TRANS/466059/2024,CAF/160272/2024,SW/174998/2024,MAHARASHTRA,THANE,0,GRANTED,proposal_status_1,03-AUG-2024,dos,03-AUG-2024,,4.5773,CPCB Severely Polluted Area,Dombivli MIDC,partial
fc_proposals,FP/RJ/OFC/518167/2025,CAF/213259/2025,SW/228691/2025,RAJASTHAN,CHITTORGARH,Optical Fibre Cable (involving diversion),GRANTED,proposal_status_1,16-MAY-2025,dos,16-MAY-2025,,0.231,ESZ (gazette notified),Bassi Wildlife Sanctuary,partial
fc_proposals,FP/RJ/OFC/518167/2025,CAF/213259/2025,SW/228691/2025,RAJASTHAN,CHITTORGARH,Optical Fibre Cable (involving diversion),GRANTED,proposal_status_1,16-MAY-2025,dos,16-MAY-2025,,0.231,Wildlife Sanctuary,Bassi,mostly_inside
fc_proposals,FP/RJ/OFC/518167/2025,CAF/213259/2025,SW/228691/2025,RAJASTHAN,CHITTORGARH,Optical Fibre Cable (involving diversion),GRANTED,proposal_status_1,16-MAY-2025,dos,16-MAY-2025,,0.231,Wildlife Corridor,Bassi,mostly_inside
fc_proposals,FP/MH/ROAD/456494/2023,CAF/151510/2023,SW/155799/2023,MAHARASHTRA,PUNE,Construction / Widening of Road including approach road to roadside establishments including bridges,GRANTED,proposal_status_1,10-JUN-2025,dos,10-JUN-2025,,0.555,Eco-Sensitive Area,Western Ghat ESA,within
fc_proposals,FP/TN/HYD/IRRIG/538173/2025,CAF/232822/2025,SW/185524/2024,TAMIL NADU,DINDIGUL,Hydel / Irrigation,GRANTED,proposal_status_1,19-MAY-2025,dos,19-MAY-2025,,26.174,Eco-Sensitive Area,Western Ghat ESA,within
fc_proposals,FP/UK/WATER/453312/2023,CAF/148338/2023,SW/152461/2023,UTTARAKHAND,DEHRADUN,Drinking Water,GRANTED,proposal_status_1,25-NOV-2023,dos,25-NOV-2023,,0.04,Eco-Sensitive Area,Doon Valley,within
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,ESZ (gazette notified),Songharial Sanctuary,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Corridor,Son Gharial,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Sanctuary,Son Gharial,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Corridor,Bagdara,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Corridor,Bagdara,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Sanctuary,Bagdara,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Corridor,Bagdara,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Corridor,Bagdara,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Corridor,Bagdara,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Corridor,Bagdara,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Corridor,Bagdara,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Corridor,Kaimur,partial
fc_proposals,FP/MP/WATER/463438/2024,CAF/157693/2024,SWM/163761/2022,MADHYA PRADESH,0,Drinking Water,GRANTED,proposal_status_1,28-MAR-2024,dos,28-MAR-2024,,22.6448,Wildlife Sanctuary,Kaimur,partial
fc_proposals,FP/UP/REDIV/458318/2024,CAF/153411/2024,SW/168388/2024,UTTAR PRADESH,PILIBHIT,Communication Post,GRANTED,proposal_status_1,21-FEB-2025,dos,21-FEB-2025,,0.04,Tiger Corridor,(unnamed),within
fc_proposals,FP/UP/REDIV/458318/2024,CAF/153411/2024,SW/168388/2024,UTTAR PRADESH,PILIBHIT,Communication Post,GRANTED,proposal_status_1,21-FEB-2025,dos,21-FEB-2025,,0.04,Tiger Reserve,(unnamed),within
fc_proposals,FP/MH/REDIV/525255/2025,CAF/220864/2025,SW/236083/2025,MAHARASHTRA,NASHIK,Optical Fibre Cable (involving diversion),Stage-1 Granted,proposal_status_1,21-AUG-2025,dos,21-AUG-2025,,0.8635,Eco-Sensitive Area,Western Ghat ESA,partial
fc_proposals,FP/MH/REDIV/525255/2025,CAF/220864/2025,SW/236083/2025,MAHARASHTRA,NASHIK,Optical Fibre Cable (involving diversion),Stage-1 Granted,proposal_status_1,21-AUG-2025,dos,21-AUG-2025,,0.8635,Eco-Sensitive Area,Western Ghat ESA,partial
fc_proposals,FP/MH/REDIV/525255/2025,CAF/220864/2025,SW/236083/2025,MAHARASHTRA,NASHIK,Optical Fibre Cable (involving diversion),Stage-1 Granted,proposal_status_1,21-AUG-2025,dos,21-AUG-2025,,0.8635,Eco-Sensitive Area,Western Ghat ESA,partial
fc_proposals,FP/MH/REDIV/525255/2025,CAF/220864/2025,SW/236083/2025,MAHARASHTRA,NASHIK,Optical Fibre Cable (involving diversion),Stage-1 Granted,proposal_status_1,21-AUG-2025,dos,21-AUG-2025,,0.8635,Eco-Sensitive Area,Western Ghat ESA,partial
fc_proposals,FP/MH/REDIV/525255/2025,CAF/220864/2025,SW/236083/2025,MAHARASHTRA,NASHIK,Optical Fibre Cable (involving diversion),Stage-1 Granted,proposal_status_1,21-AUG-2025,dos,21-AUG-2025,,0.8635,Eco-Sensitive Area,Western Ghat ESA,partial
fc_proposals,FP/KL/WATER/471347/2024,CAF/157002/2024,SW/171893/2024,KERALA,THRISSUR,Drinking Water,GRANTED,proposal_status_1,28-MAY-2024,dos,28-MAY-2024,,0.0415,Tiger Reserve,(unnamed),within
fc_proposals,FP/KL/WATER/471347/2024,CAF/157002/2024,SW/171893/2024,KERALA,THRISSUR,Drinking Water,GRANTED,proposal_status_1,28-MAY-2024,dos,28-MAY-2024,,0.0415,Wildlife Sanctuary,Peechi-Vazhani,within
fc_proposals,FP/KL/WATER/471347/2024,CAF/157002/2024,SW/171893/2024,KERALA,THRISSUR,Drinking Water,GRANTED,proposal_status_1,28-MAY-2024,dos,28-MAY-2024,,0.0415,Wildlife Corridor,Peechi-Vazhani,within
fc_proposals,FP/KA/OFC/530718/2025,CAF/225987/2025,SW/241137/2025,KARNATAKA,UTTARA KANNADA,Optical Fibre Cable (involving diversion),GRANTED,proposal_status_1,21-MAR-2025,dos,21-MAR-2025,,0.1501,Eco-Sensitive Area,Western Ghat ESA,mostly_inside
fc_proposals,FP/KA/OFC/530718/2025,CAF/225987/2025,SW/241137/2025,KARNATAKA,UTTARA KANNADA,Optical Fibre Cable (involving diversion),GRANTED,proposal_status_1,21-MAR-2025,dos,21-MAR-2025,,0.1501,Eco-Sensitive Area,Western Ghat ESA,partial
fc_proposals,FP/KA/CommPost/431290/2023,CAF/128135/2023,SW/131159/2023,KARNATAKA,UTTARA KANNADA,Communication Post,GRANTED,proposal_status_1,08-AUG-2023,dos,08-AUG-2023,,0.019,Tiger Reserve,(unnamed),within
fc_proposals,FP/KA/CommPost/431290/2023,CAF/128135/2023,SW/131159/2023,KARNATAKA,UTTARA KANNADA,Communication Post,GRANTED,proposal_status_1,08-AUG-2023,dos,08-AUG-2023,,0.019,Wildlife Corridor,Placemark,within
fc_proposals,FP/KA/CommPost/431290/2023,CAF/128135/2023,SW/131159/2023,KARNATAKA,UTTARA KANNADA,Communication Post,GRANTED,proposal_status_1,08-AUG-2023,dos,08-AUG-2023,,0.019,Tiger Corridor,(unnamed),within
fc_proposals,FP/KA/CommPost/431290/2023,CAF/128135/2023,SW/131159/2023,KARNATAKA,UTTARA KANNADA,Communication Post,GRANTED,proposal_status_1,08-AUG-2023,dos,08-AUG-2023,,0.019,Eco-Sensitive Area,Western Ghat ESA,within
fc_proposals,FP/UK/ROAD/522515/2025,CAF/218271/2025,SW/233489/2025,UTTARAKHAND,UTTAR KASHI,Construction / Widening of Road including approach road to roadside establishments including bridges,Stage-1 Granted,proposal_status_1,19-MAY-2025,dos,19-MAY-2025,,41.924,ESZ (gazette notified),Gangotri National Park,partial
fc_proposals,FP/UK/ROAD/522515/2025,CAF/218271/2025,SW/233489/2025,UTTARAKHAND,UTTAR KASHI,Construction / Widening of Road including approach road to roadside establishments including bridges,Stage-1 Granted,proposal_status_1,19-MAY-2025,dos,19-MAY-2025,,41.924,Eco-Sensitive Area,bhagirathi/bhagirathi,within
fc_proposals,FP/UK/ROAD/522515/2025,CAF/218271/2025,SW/233489/2025,UTTARAKHAND,UTTAR KASHI,Construction / Widening of Road including approach road to roadside establishments including bridges,Stage-1 Granted,proposal_status_1,19-MAY-2025,dos,19-MAY-2025,,41.924,Wildlife Corridor,Gangotri,partial
fc_proposals,FP/UK/ROAD/522515/2025,CAF/218271/2025,SW/233489/2025,UTTARAKHAND,UTTAR KASHI,Construction / Widening of Road including approach road to roadside establishments including bridges,Stage-1 Granted,proposal_status_1,19-MAY-2025,dos,19-MAY-2025,,41.924,National Park,Gangotri,partial
fc_proposals,FP/UK/OTHERS/494736/2024,CAF/189725/2024,SW/205037/2024,UTTARAKHAND,NAINITAL,Others (please specify),GRANTED,proposal_status_1,07-MAY-2025,dos,07-MAY-2025,,2.82,Tiger Corridor,(unnamed),within
fc_proposals,FP/UK/OTHERS/494736/2024,CAF/189725/2024,SW/205037/2024,UTTARAKHAND,NAINITAL,Others (please specify),GRANTED,proposal_status_1,07-MAY-2025,dos,07-MAY-2025,,2.82,Tiger Reserve,(unnamed),within
fc_proposals,FP/UK/OTHERS/494736/2024,CAF/189725/2024,SW/205037/2024,UTTARAKHAND,NAINITAL,Others (please specify),GRANTED,proposal_status_1,07-MAY-2025,dos,07-MAY-2025,,2.82,Wildlife Corridor,Placemark,within
fc_proposals,FP/UK/OTHERS/494736/2024,CAF/189725/2024,SW/205037/2024,UTTARAKHAND,NAINITAL,Others (please specify),GRANTED,proposal_status_1,07-MAY-2025,dos,07-MAY-2025,,2.82,ESZ (gazette notified),NANDHAUR WLS,partial
fc_proposals,FP/MP/WATER/517512/2025,CAF/213617/2025,SW/226168/2024,MADHYA PRADESH,GWALIOR,Drinking Water,GRANTED,proposal_status_1,20-FEB-2025,dos,20-FEB-2025,,2.7493,ESZ (gazette notified),Ghatigaon Hukna Wildlife Sanctuary,partial
fc_proposals,FP/MP/WATER/517512/2025,CAF/213617/2025,SW/226168/2024,MADHYA PRADESH,GWALIOR,Drinking Water,GRANTED,proposal_status_1,20-FEB-2025,dos,20-FEB-2025,,2.7493,Wildlife Corridor,Ghatigaon,partial
fc_proposals,FP/MP/WATER/517512/2025,CAF/213617/2025,SW/226168/2024,MADHYA PRADESH,GWALIOR,Drinking Water,GRANTED,proposal_status_1,20-FEB-2025,dos,20-FEB-2025,,2.7493,Wildlife Sanctuary,Ghatigaon,partial
fc_proposals,FP/MP/WATER/517512/2025,CAF/213617/2025,SW/226168/2024,MADHYA PRADESH,GWALIOR,Drinking Water,GRANTED,proposal_status_1,20-FEB-2025,dos,20-FEB-2025,,2.7493,Wildlife Corridor,Ghatigaon,partial
fc_proposals,FP/AR/DEF/513551/2024,CAF/209420/2024,SW/224931/2024,ARUNACHAL PRADESH,DIBANG VALLEY,Defence,Recommended by Nodal,proposal_status_1,07-DEC-2024,dos,07-DEC-2024,,123.511,ESZ (gazette notified),Dibang WLS Arunachal Pradesh,partial
fc_proposals,FP/AR/DEF/513551/2024,CAF/209420/2024,SW/224931/2024,ARUNACHAL PRADESH,DIBANG VALLEY,Defence,Recommended by Nodal,proposal_status_1,07-DEC-2024,dos,07-DEC-2024,,123.511,Wildlife Corridor,Dibang,within
fc_proposals,FP/AR/DEF/513551/2024,CAF/209420/2024,SW/224931/2024,ARUNACHAL PRADESH,DIBANG VALLEY,Defence,Recommended by Nodal,proposal_status_1,07-DEC-2024,dos,07-DEC-2024,,123.511,Wildlife Sanctuary,Dibang WLS,mostly_inside
fc_proposals,FP/OR/THE/439105/2023,CAF/134435/2023,SW/137861/2023,ODISHA,SAMBALPUR,Thermal Power,GRANTED,proposal_status_1,28-AUG-2023,dos,28-AUG-2023,,0.073,CPCB Severely Polluted Area,Ib_Valley,within
fc_proposals,FP/KA/CommPost/431291/2023,CAF/127744/2023,SW/130748/2023,KARNATAKA,UTTARA KANNADA,Communication Post,GRANTED,proposal_status_1,17-AUG-2023,dos,17-AUG-2023,,0.02,Eco-Sensitive Area,Western Ghat ESA,within
fc_proposals,FP/KA/CommPost/431291/2023,CAF/127744/2023,SW/130748/2023,KARNATAKA,UTTARA KANNADA,Communication Post,GRANTED,proposal_status_1,17-AUG-2023,dos,17-AUG-2023,,0.02,Tiger Corridor,(unnamed),within
fc_proposals,FP/MN/OTHERS/469397/2024,CAF/123516/2023,SW/126253/2023,MANIPUR,TENGNOUPAL,Others (please specify),Pending for SS Approval,proposal_status_1,12-JUL-2024,dos,12-JUL-2024,,0.0372,Wildlife Sanctuary,Yangoupokpi-Lokchao WLS,partial
fc_proposals,FP/MN/OTHERS/480449/2024,CAF/123516/2023,SW/126253/2023,MANIPUR,TENGNOUPAL,Others (please specify),Pending for SS Approval,proposal_status_1,04-FEB-2025,dos,04-FEB-2025,,0.0186,Wildlife Sanctuary,Yangoupokpi-Lokchao WLS,partial
fc_proposals,FP/KA/CommPost/431292/2023,CAF/128136/2023,SW/131160/2023,KARNATAKA,UTTARA KANNADA,Communication Post,GRANTED,proposal_status_1,17-AUG-2023,dos,17-AUG-2023,,0.02,Eco-Sensitive Area,Western Ghat ESA,within
fc_proposals,FP/KA/CommPost/431292/2023,CAF/128136/2023,SW/131160/2023,KARNATAKA,UTTARA KANNADA,Communication Post,GRANTED,proposal_status_1,17-AUG-2023,dos,17-AUG-2023,,0.02,Tiger Corridor,(unnamed),within
fc_proposals,FP/MP/PWR_TRANS/550087/2025,CAF/236883/2025,SW/251780/2025,MADHYA PRADESH,BALAGHAT,Power Transmission Line,Stage-II Accorded,proposal_status_1,02-SEP-2025,dos,02-SEP-2025,,0.2286,Tiger Corridor,(unnamed),partial
fc_proposals,FP/MP/PWR_TRANS/550087/2025,CAF/236883/2025,SW/251780/2025,MADHYA PRADESH,BALAGHAT,Power Transmission Line,Stage-II Accorded,proposal_status_1,02-SEP-2025,dos,02-SEP-2025,,0.2286,Wildlife Corridor,Placemark,partial
fc_proposals,FP/MP/PWR_TRANS/550087/2025,CAF/236883/2025,SW/251780/2025,MADHYA PRADESH,BALAGHAT,Power Transmission Line,Stage-II Accorded,proposal_status_1,02-SEP-2025,dos,02-SEP-2025,,0.2286,Tiger Reserve,(unnamed),partial
fc_proposals,FP/MP/WATER/433624/2023,CAF/113787/2023,SW/115819/2023,MADHYA PRADESH,PANNA,Drinking Water,GRANTED,proposal_status_1,21-AUG-2024,dos,21-AUG-2024,,2.452,ESZ (gazette notified),"Panna National Park, Eco Sensitive Zone",mostly_inside
fc_proposals,FP/MP/WATER/433624/2023,CAF/113787/2023,SW/115819/2023,MADHYA PRADESH,PANNA,Drinking Water,GRANTED,proposal_status_1,21-AUG-2024,dos,21-AUG-2024,,2.452,Tiger Corridor,(unnamed),mostly_inside
fc_proposals,FP/MP/WATER/433624/2023,CAF/113787/2023,SW/115819/2023,MADHYA PRADESH,PANNA,Drinking Water,GRANTED,proposal_status_1,21-AUG-2024,dos,21-AUG-2024,,2.452,Tiger Reserve,(unnamed),mostly_inside
fc_proposals,FP/MP/WATER/463608/2024,CAF/157863/2024,SW/172685/2024,MADHYA PRADESH,PANNA,Drinking Water,GRANTED,proposal_status_1,06-AUG-2024,dos,06-AUG-2024,,2.568,ESZ (gazette notified),"Panna National Park, Eco Sensitive Zone",mostly_inside
fc_proposals,FP/MP/WATER/463608/2024,CAF/157863/2024,SW/172685/2024,MADHYA PRADESH,PANNA,Drinking Water,GRANTED,proposal_status_1,06-AUG-2024,dos,06-AUG-2024,,2.568,Tiger Corridor,(unnamed),mostly_inside
fc_proposals,FP/MP/WATER/463608/2024,CAF/157863/2024,SW/172685/2024,MADHYA PRADESH,PANNA,Drinking Water,GRANTED,proposal_status_1,06-AUG-2024,dos,06-AUG-2024,,2.568,Tiger Reserve,(unnamed),mostly_inside
fc_proposals,FP/RJ/ROAD/419942/2023,CAF/118153/2023,SW/120565/2023,RAJASTHAN,BUNDI,Construction / Widening of Road including approach road to roadside establishments including bridges,GRANTED,proposal_status_1,13-APR-2023,dos,13-APR-2023,,28.21,Tiger Corridor,(unnamed),partial
fc_proposals,FP/TG/OFC/431151/2023,CAF/114527/2023,SW/116624/2023,TELANGANA,NAGARKURNOOL,Optical Fibre Cable (involving diversion),GRANTED,proposal_status_1,09-SEP-2023,dos,09-SEP-2023,,1.3026,Tiger Reserve,(unnamed),partial
fc_proposals,FP/TG/OFC/431151/2023,CAF/114527/2023,SW/116624/2023,TELANGANA,NAGARKURNOOL,Optical Fibre Cable (involving diversion),GRANTED,proposal_status_1,09-SEP-2023,dos,09-SEP-2023,,1.3026,Tiger Corridor,(unnamed),partial
fc_proposals,FP/TG/OFC/431151/2023,CAF/114527/2023,SW/116624/2023,TELANGANA,NAGARKURNOOL,Optical Fibre Cable (involving diversion),GRANTED,proposal_status_1,09-SEP-2023,dos,09-SEP-2023,,1.3026,Wildlife Corridor,Nagarjunasagar Srisailam,partial
fc_proposals,FP/TG/OFC/431151/2023,CAF/114527/2023,SW/116624/2023,TELANGANA,NAGARKURNOOL,Optical Fibre Cable (involving diversion),GRANTED,proposal_status_1,09-SEP-2023,dos,09-SEP-2023,,1.3026,Wildlife Sanctuary,Nagarjunasagar Srisailam Tiger Reserve & Srisailam Wildlife Sanctuary,partial
fc_proposals,FP/KA/CommPost/451550/2023,CAF/146665/2023,SW/150688/2023,KARNATAKA,HASSAN,Communication Post,GRANTED,proposal_status_1,03-DEC-2023,dos,03-DEC-2023,,0.0186,Eco-Sensitive Area,Western Ghat ESA,within
fc_proposals,FP/MH/PWR_TRANS/546164/2025,CAF/240121/2025,SW/254993/2025,MAHARASHTRA,PUNE,Power Transmission Line,GRANTED,proposal_status_1,28-JUL-2025,dos,28-JUL-2025,,28.7874,Eco-Sensitive Area,Western Ghat ESA,partial
fc_proposals,FP/MH/PWR_TRANS/546164/2025,CAF/240121/2025,SW/254993/2025,MAHARASHTRA,PUNE,Power Transmission Line,GRANTED,proposal_status_1,28-JUL-2025,dos,28-JUL-2025,,28.7874,Eco-Sensitive Area,Western Ghat ESA,partial
